,0,1
74,1195.1426,0.16386397
75,16883.32,3.080515e-05
76,3077.4812,0.090507336
77,558.64166,0.32423645
78,2025.4841,0.31842318
79,1187.0658,0.09428955
80,4495.6772,0.01715992
81,3026.445,0.0014471695
82,2408.1743,0.023559226
83,4907.255,0.012415942
84,2185.1042,0.20494577
85,427.25488,0.34996393
86,5809.604,0.019005911
87,8986.566,8.2482155e-05
88,968.26697,0.3642794
89,7024.216,0.0039276187
90,8782.362,0.0001472819
91,8968.852,0.01183162
92,1104.857,0.32340246
93,1632.5684,0.41111016
94,15716.421,6.294994e-05
95,5439.7075,0.13976528
96,20597.072,0.00014304616
97,8315.386,0.005926858
98,1830.7927,0.36765403
99,4317.9883,0.0931091
100,6858.039,0.013754066
101,7431.3687,0.08442532
102,3901.1567,0.026745541
103,18669.21,0.009517481
104,2997.715,0.1773108
105,1158.3334,0.47633857
106,3232.2698,0.11720181
107,3113.5552,0.098225415
108,19605.729,0.011146987
109,19195.723,0.0011908666
110,5419.941,0.069025464
111,8521.729,0.03366984
112,1100.8933,0.25022447
113,14900.588,0.0017487549
114,4166.3,0.08709152
115,7033.451,0.025230331
116,4593.4785,0.041871417
117,6068.8594,0.08352568
118,4443.7666,0.118242025
119,770.08044,0.40970615
120,30083.326,0.07517911
121,2438.3296,0.016435497
122,3634.959,0.01825718
123,4644.997,0.00033220203
124,4480.4688,0.040895805
125,4301.5,0.045872625
126,1331.8346,0.54748577
127,4824.085,0.046171915
128,7052.37,0.067038044
129,5492.2266,0.24477059
130,1223.9802,0.21499838
131,1764.4299,0.23757042
132,6703.0366,0.011154891
133,2033.8047,0.14876953
134,2969.6675,0.013558082
135,7048.8076,0.023387212
136,7044.597,0.04650245
137,267.50378,0.7968168
138,3483.1533,0.28580472
139,10153.562,0.0019809457
140,2040.6285,0.20172666
141,3561.8704,0.08959144
142,17536.59,2.1474221e-05
143,7514.337,0.122578725
144,2425.143,0.084975444
145,4469.176,0.00053128786
146,2528.3142,0.34996092
147,11989.025,0.007145244
148,2285.9878,0.0549402
149,4840.547,0.07796231
150,871.323,0.266751
151,1775.4875,0.38414237
152,3927.5469,0.050509293
153,2421.3289,0.060406998
154,3817.727,0.15777072
155,9684.145,0.013005431
156,1501.8577,0.07307582
157,2181.3809,0.4909957
158,5787.269,5.4386157e-05
159,9981.318,0.010261478
160,11608.744,0.0018122565
161,5952.546,0.0003822615
162,3762.8516,0.042526554
163,5358.509,0.00304677
164,7240.991,0.09213477
165,7834.4443,0.06383438
166,5674.962,0.056830306
167,2714.9614,0.048308495
168,5143.8604,0.090787455
169,7158.6787,0.08461909
170,7567.5063,0.047927223
171,2586.543,0.0027897032
172,415.22235,0.578981
173,2946.5288,0.24455811
174,5375.227,0.0004726732
175,4972.704,0.073334046
176,2465.5698,0.31676033
177,3499.2039,0.28285122
178,8841.723,0.0030909758
179,4313.1377,0.1691357
180,10114.959,0.0005305737
181,6807.71,0.046476524
182,5051.4614,0.023700496
183,7690.1143,0.0071460684
184,5821.302,0.009342745
185,2897.7524,0.089695364
186,5669.2744,0.05210411
187,3463.5938,0.016402507
188,4598.5327,0.022351565
189,5918.2007,0.03197648
190,1227.2057,0.2378237
191,5330.045,0.006737432
192,4762.7114,0.06775083
193,4758.407,0.0031362323
194,1150.5231,0.022193126
195,3644.1235,0.013388937
196,4901.2505,0.053781085
197,3061.8247,0.0127020525
198,2722.4897,0.052428335
199,6820.252,0.0031013538
200,5274.6904,0.049354814
201,4543.555,0.026706483
202,8131.801,3.0202253e-05
203,455.83478,0.6657445
204,5468.253,0.00082590885
205,1316.501,0.29626822
206,1583.9695,0.4093183
207,890.7606,0.23850091
208,14093.362,0.00195925
209,13999.943,0.00073013635
210,4347.5796,0.028795278
211,15737.628,0.05172412
212,9257.166,0.006337039
213,1485.6433,0.3300857
214,3734.9736,0.10617071
215,6068.1064,0.0074376846
216,3805.6216,0.2046006
217,7695.6406,0.00060891407
218,4367.8516,0.001601411
219,13403.179,0.0041420753
220,1869.8601,0.39750367
221,11645.27,0.016832305
222,13037.435,0.00052141835
223,763.27075,0.31903136
224,5289.149,0.06780491
225,1893.4187,0.005300704
226,13053.277,0.0073805866
227,18718.248,0.0009884192
228,5997.1953,0.022964198
229,5850.669,0.0035091687
230,17155.959,2.5895266e-05
231,2447.8237,0.20689085
232,17986.807,0.019701576
233,4185.419,0.12491655
234,22619.078,0.0019993745
235,17548.705,0.005208348
236,2753.7686,0.0052218665
237,3535.6929,0.18554969
238,9743.73,0.0008154723
239,5059.4834,0.00047392971
240,7188.5337,0.051419266
241,10639.512,0.0003892095
242,5958.393,0.086962596
243,559.88477,0.18571968
244,10276.066,0.0035545456
245,9069.759,0.0016164439
246,3431.406,0.0072559714
247,3526.1152,0.008652409
248,1886.4266,0.34203985
249,3016.3633,0.009591153
250,1527.0448,0.09930093
251,2947.5774,0.27982664
252,6735.911,0.021477284
253,534.1386,0.54619163
254,7742.2695,0.0004678988
255,3686.8896,0.041552402
256,6501.3896,0.04624319
257,6139.959,0.00026831657
258,17452.455,0.012477882
259,6034.9385,0.028626865
260,934.084,0.08356523
261,8504.872,0.0053156116
262,2063.9802,0.16481479
263,3254.2217,0.0026916964
264,12002.403,0.008298203
265,10114.963,0.00088623614
266,13853.077,0.004375316
267,3497.2385,0.0015865352
268,9747.954,0.104980476
269,3049.1755,0.005297728
270,1008.219,0.34832132
271,1337.0028,0.064832404
272,3211.4685,0.09908564
273,4927.686,0.0003488288
274,1806.7654,0.11633901
275,3616.6924,0.001610429
276,6613.743,0.00074363744
277,12309.624,0.0034978348
278,5430.6865,0.0067032874
279,2254.5967,0.091733664
280,4342.2554,0.040718414
281,1181.7429,0.64140385
282,9432.061,0.0006093059
283,5608.0107,0.05840711
284,8329.268,0.082658164
285,11029.36,0.0098872315
286,1647.2173,0.05606608
287,2782.3335,0.096986406
288,6828.998,0.0131812105
289,936.3518,0.37944448
290,2061.1536,0.29670453
291,1304.7994,0.081593364
292,781.5204,0.47025302
293,1858.3784,0.26370883
294,11849.4,0.0068878173
295,2747.4849,0.008658224
296,4.2710905,0.9722253
297,4353.2705,0.046337515
298,5396.71,0.037671033
299,5751.9004,0.05633776
300,2477.0276,0.07295685
301,11713.85,0.00071233086
302,11904.614,0.005674572
303,7641.057,0.0035662944
304,6835.556,0.0010749367
305,146.2279,0.8269123
306,17379.229,0.0017999258
307,3620.7512,0.01178548
308,10343.088,0.014492105
309,10919.663,0.012438327
310,7951.1743,6.6298904e-05
311,3269.8857,0.02917478
312,3150.5588,0.05477031
313,2861.1104,0.14750054
314,2388.306,0.17390193
315,958.6569,0.18538928
316,4355.8076,0.019324657
317,6849.751,0.13165118
318,2251.3276,0.032184776
319,4646.8745,0.21282989
320,1049.3783,0.1443464
321,2653.0637,0.22970864
322,13464.378,0.006037688
323,7576.6553,0.08252924
324,8365.475,0.00056487485
325,2774.471,0.08244963
326,5463.3423,0.006824577
327,8081.2715,0.038146127
328,10940.872,0.015937112
329,122.853226,0.85344267
330,5308.3027,0.0060576447
331,13359.325,0.00012169202
332,12131.85,0.042149592
333,3608.231,0.0054704
334,1972.1716,0.32615227
335,3410.4827,0.007917706
336,10457.298,0.0019531583
337,15905.704,0.00036053147
338,4787.399,0.0019906699
339,1787.3223,0.06983824
340,16613.863,0.0015739376
341,12912.171,0.017027184
342,3564.941,0.035653368
343,1782.3295,0.24821752
344,21728.725,0.0008625188
345,2436.9253,0.5670083
346,1181.5544,0.26379728
347,2039.5303,0.2046558
348,2678.7874,0.078437194
349,5451.3086,0.042177867
350,1473.4332,0.06261199
351,1257.6025,0.12345035
352,7290.8584,0.005302302
353,2066.829,0.07924948
354,12019.918,0.002028821
355,700.833,0.48278758
356,6031.7754,0.06719536
357,9307.364,0.0036753449
358,3547.0068,0.01446864
359,6944.7617,0.00047724106
360,542.3683,0.24571107
361,12429.861,0.0044939783
362,2744.5134,0.17379498
363,1083.6323,0.19887352
364,14554.026,0.0006926863
365,2080.0396,0.28740647
366,1467.9133,0.30769086
367,2652.2415,0.15356977
368,8466.027,0.0004570723
369,2562.462,0.23174739
370,1257.824,0.034748916
371,9330.482,0.0030552514
372,14152.238,0.0044987896
373,2267.4126,0.03740335
374,27177.096,0.0063695745
375,3669.4907,0.018315215
376,8901.418,0.0019134481
377,15208.477,0.00063521764
378,9088.101,0.0036087579
379,6642.6143,0.023683785
380,127.50092,0.8284515
381,1487.5344,0.10510954
382,5622.5615,0.017731246
383,15253.734,6.286045e-05
384,3523.926,0.06607529
385,6063.3745,0.0015648437
386,2883.5425,0.10308053
387,9587.167,0.0054998333
388,4851.3877,0.061632644
389,7829.6978,0.004932467
390,660.1775,0.67051226
391,4768.0044,0.046079498
392,757.9104,0.14635763
393,9710.022,0.004540675
394,2820.445,0.15622576
395,3042.0479,0.06800435
396,6932.7134,0.0013958039
397,3076.679,0.0030566342
398,5474.638,0.07639288
399,4583.254,0.025453983
400,1243.6741,0.24876764
401,17575.727,0.035353474
402,14643.621,0.050431542
403,7651.6714,0.0005747582
404,8724.748,0.04010346
405,9591.338,6.170509e-05
406,7582.6943,0.0004881893
407,8391.992,0.00047658596
408,7259.518,0.014701393
409,295.99103,0.4203682
410,1990.3888,0.17136684
411,1177.8236,0.07734339
412,7274.166,0.01459557
413,12454.66,0.00015974237
414,4469.893,0.0006527736
415,2856.5076,0.34091708
416,4064.9023,0.00023418608
417,3932.6843,3.3355926e-05
418,7523.564,0.112293735
419,3057.9094,0.20597242
420,4625.8384,0.013606501
421,7461.022,0.0015414839
422,9008.154,0.016316697
423,11020.801,0.00092840154
424,17804.238,0.00092548225
425,11236.048,0.00035578923
426,4745.332,0.005336828
427,747.3474,0.27993327
428,10024.304,0.005434034
429,560.1558,0.42726412
430,1340.3657,0.2905792
431,256.8844,0.77323854
432,6238.116,0.00026346854
433,3043.9114,0.043197177
434,8335.959,0.00020805512
435,1174.4646,0.3061178
436,3303.5447,0.1695526
437,7620.783,0.00054092373
438,8747.02,0.10777401
439,3185.7197,0.17764936
440,18283.498,0.011383642
441,11191.139,0.0061278134
442,17681.438,0.005014653
443,2100.2778,0.08374531
444,5664.9814,0.02286706
445,3498.0142,0.050544273
446,2699.915,0.05697663
447,1539.9934,0.35752624
448,626.7042,0.643771
449,927.04504,0.2304971
450,2761.2832,0.0018775457
451,3881.8174,0.19944528
452,955.4615,0.04650298
453,2038.674,0.0034093184
454,11773.116,0.0020927237
455,1483.9551,0.087258026
456,5706.701,0.0038612445
457,2046.0427,0.03757344
458,746.3812,0.36932743
459,4291.8306,0.00510568
460,17569.07,0.0049855947
461,1005.3095,0.6229929
462,16994.203,0.00043671695
463,4731.2144,0.03127004
464,1429.6913,0.20247023
465,1826.1638,0.12210019
466,3383.191,0.044908863
467,2391.73,0.30877197
468,6120.689,0.041197605
469,402.4458,0.05439357
470,9840.519,0.006626844
471,1015.4867,0.45334336
472,4564.6533,0.011909138
473,15449.266,0.010171447
474,7659.1577,5.6613044e-05
475,9106.808,0.0020845323
476,1757.5105,0.14134245
477,5303.4585,0.017410358
478,1181.8472,0.025145177
479,1383.957,0.31029862
480,4109.3623,0.35531187
481,2671.3691,0.010987543
482,3922.8389,0.0011665485
483,5068.517,0.089158826
484,1328.9789,0.13167223
485,1406.2786,0.21450005
486,1761.3152,0.08783026
487,10445.501,5.1721698e-05
488,797.579,0.19582286
489,6444.359,0.11506501
490,1926.4001,0.12943617
491,122.97628,0.7480489
492,5830.7905,0.00044221058
493,986.7808,0.19041082
494,24391.83,0.00091356493
495,5266.505,0.036404938
496,10228.663,0.00012108297
497,12205.836,0.00017186617
498,8334.146,0.00024742202
499,3770.2544,0.3115256
500,2635.6626,0.0128071075
501,1191.9186,0.26315272
502,8095.6235,0.040866733
503,7620.792,0.036524873
504,11729.15,0.0022599027
505,9182.496,0.012214281
506,5101.4023,0.009257125
507,4143.9165,0.14150952
508,9386.667,0.00087222684
509,4679.33,0.004229891
510,10309.97,0.017492058
511,2641.1914,0.01895556
512,10409.619,6.697463e-05
513,3040.0483,0.016905114
514,1064.5735,0.11882992
515,12382.144,0.0034461848
516,9951.196,0.00044420594
517,2820.793,0.02362302
518,1940.7168,0.18492378
519,3597.4624,0.060663532
520,3073.978,0.04085736
521,2329.8528,0.03715392
522,6207.6523,0.033332154
523,3179.6052,0.026144769
524,16735.082,0.012328524
525,2505.9897,0.015215435
526,4339.8184,0.0019772395
527,14899.77,0.008637394
528,2351.6667,0.39863306
529,1166.3376,0.16556293
530,13679.726,0.00082833733
531,6665.019,4.2840387e-05
532,3564.668,0.010862816
533,1106.2482,0.20087731
534,2011.7665,0.4775479
535,324.60242,0.42487112
536,10532.98,0.0145623395
537,5482.296,0.017006474
538,14434.463,0.00052676914
539,4416.1855,0.0011988059
540,1767.4386,0.102233015
541,1089.4519,0.3607722
542,1212.6318,0.05032518
543,8059.1523,0.0011061741
544,16257.572,0.0006985164
545,9995.033,0.0039382656
546,2767.9524,0.0053865793
547,6176.4863,0.021429976
548,2220.29,0.15124518
549,1671.2312,0.24458376
550,3609.417,0.00010119179
551,4175.4746,0.01179961
552,18946.914,0.00048823637
553,4784.9062,0.007142417
554,15544.222,2.1846114e-05
555,8932.728,0.009100058
556,6027.252,0.0012908274
557,916.73364,0.10261245
558,2842.1113,0.010536911
559,6046.2188,0.047162965
560,1015.49634,0.37759963
561,6203.1636,0.06421219
562,5299.9585,0.010970801
563,6602.76,0.009182362
564,10275.317,0.014493469
565,4085.8374,0.009182835
566,10993.02,0.007758473
567,7765.8965,0.05847658
568,6636.091,0.0018186299
569,12891.402,0.0044859294
570,12637.365,0.013195521
571,11051.526,0.041652963
572,6541.0073,0.0032627042
573,6685.4395,0.0022613807
574,6787.3135,0.025028236
575,15523.158,0.0055868695
576,1484.766,0.084252104
577,11230.669,0.006749753
578,3462.4795,0.014406154
579,13783.896,0.0035641727
580,5891.29,0.15671784
581,2874.9106,0.23232149
582,8769.244,0.0012072007
583,4935.0254,0.041453473
584,10930.221,1.9026116e-05
585,9153.441,0.0034585635
586,15602.621,0.00042534407
587,2348.2031,0.018979441
588,1406.7991,0.17765495
589,10198.33,0.028962703
590,1621.6042,0.37808847
591,2179.7654,0.027063385
592,1932.4579,0.08074668
593,2334.6428,0.2075687
594,17177.791,0.00029894235
595,7033.106,0.010005872
596,9491.401,0.022178257
597,2413.3843,0.13258111
598,13800.463,0.0021822471
599,21365.36,0.009589346
600,4757.507,0.040609088
601,1722.3047,0.034366503
602,9457.476,0.033112925
603,3555.6165,0.021425292
604,5433.289,0.010851416
605,23581.627,0.0004474927
606,2839.3313,0.013519088
607,10091.534,0.103316486
608,1832.7843,0.40653676
609,2620.32,0.102817655
610,3753.6973,0.07698396
611,2169.102,0.040022027
612,1266.1742,0.5172642
613,3865.3765,0.0067198104
614,4947.1733,0.0053497483
615,3661.2405,0.005101678
616,6089.729,0.012076235
617,3354.9219,0.07912597
618,5030.754,0.04453656
619,4697.5522,0.00031806313
620,14263.3,0.00016017506
621,6076.74,0.0008425001
622,1493.9749,0.38377488
623,1759.7423,0.019511916
624,1196.0999,0.35959193
625,11181.962,0.00012771958
626,2930.9285,0.3094616
627,1693.715,0.028614532
628,4262.725,0.024319258
629,9624.167,0.0011469669
630,8376.718,0.0009674388
631,3082.5942,0.35467747
632,17.890024,0.93044
633,13784.53,0.008591372
634,7226.543,0.0024331927
635,3200.8735,0.048838433
636,11977.713,0.000843593
637,5498.853,0.013570521
638,1610.7767,0.2983435
639,1993.8492,0.017857408
640,770.9973,0.33703744
641,1658.3363,0.42502317
642,3330.2932,0.010434484
643,6881.6675,0.0061385655
644,4927.951,0.0026645304
645,2538.1062,0.08217898
646,1879.1135,0.3145501
647,2595.3938,0.13933887
648,1880.9797,0.1404373
649,6471.8667,0.0010615814
650,26855.18,0.0034466716
651,8065.393,0.032246858
652,6799.197,0.00088175834
653,2258.607,0.06782766
654,6353.704,0.0015311034
655,11601.301,0.0041157124
656,6830.844,0.026582314
657,601.635,0.5315071
658,3982.2734,0.008429472
659,2459.9902,0.1712938
660,3892.6328,0.04689788
661,6399.885,0.02600207
662,2941.045,0.068611026
663,25266.342,3.4342959e-06
664,3578.45,0.08666894
665,6774.802,0.033974048
666,1007.6159,0.18827838
667,11862.645,0.06487671
668,9655.001,0.00014706858
669,5907.281,0.018568853
670,12386.316,8.5433356e-05
671,8438.476,0.001277824
672,11983.424,0.015146192
673,6162.156,0.013516258
674,12092.559,0.01876202
675,16324.35,0.0049502496
676,5914.6357,0.0021752436
677,9824.793,0.010567227
678,2227.8838,0.006094187
679,27970.443,0.0009103286
680,1232.4236,0.112801954
681,5680.3354,0.15679483
682,6483.1377,0.04789947
683,10.588505,0.95392424
684,17585.61,0.024752613
685,5718.467,0.01637588
686,2066.129,0.06276051
687,1286.1006,0.2625865
688,238.27301,0.56197536
689,5637.215,0.04020724
690,7451.604,0.0019508897
691,4286.402,0.020833407
692,10958.672,0.0029108583
693,336.98035,0.50954854
694,10837.133,0.027221635
695,2342.072,0.35407007
696,12220.654,0.11765068
697,876.4394,0.37863022
698,14200.034,0.0001789435
699,1670.7754,0.23005205
700,11757.9375,0.0029707581
701,3159.9365,0.0009085453
702,2119.2195,0.057503264
703,3167.8813,0.11860888
704,7621.164,0.016936013
705,7171.472,3.699725e-05
706,3432.7832,0.004656723
707,7517.9277,0.07800002
708,3560.667,0.20040467
709,5390.316,4.8884307e-05
710,3337.2544,0.22567756
711,636.4225,0.52407783
712,1161.7844,0.48148862
713,2642.344,0.058125723
714,9889.127,4.4373275e-05
715,3475.2703,0.32114726
716,2602.85,0.033510976
717,5293.4473,0.0012106701
718,23408.793,0.0016983378
719,18608.197,0.03321705
720,9176.3,0.007886819
721,6136.1123,0.26215044
722,3226.5613,0.083677255
723,4149.221,0.06812373
724,1149.5603,0.26121175
725,13830.666,0.00015723682
726,10831.768,0.00045071248
727,5084.4033,0.0012538601
728,3792.8003,0.06868344
729,1094.4777,0.43045598
730,5352.759,0.035766076
731,12568.699,0.0019569988
732,2962.176,0.115789466
733,1526.5969,0.004593857
734,6166.684,0.0010898887
735,8722.875,0.036537778
736,7364.9116,0.0017587725
737,3367.815,0.03227695
738,5375.46,0.3200206
739,2750.1775,0.04601172
740,259.35706,0.34296048
741,18601.977,0.00070426974
742,3695.9988,0.008838409
743,5698.3657,0.0071687475
744,12779.985,0.0004389805
745,10779.179,0.021987105
746,4721.876,0.0142975915
747,3450.3413,0.0027444318
748,9875.043,0.0018457792
749,1164.9596,0.023858612
750,2819.1357,0.07112408
751,6027.8623,0.35056385
752,15172.864,0.0033253927
753,379.97763,0.7021838
754,3064.487,0.08345165
755,8134.548,0.00010410421
756,4341.725,0.0027132975
757,871.5651,0.2831536
758,1995.8282,0.13375235
759,9830.286,0.00066930725
760,11922.908,0.00045588132
761,4445.6206,0.08292404
762,2563.1934,0.19209844
763,4805.8394,0.024025196
764,2388.5415,0.2837405
765,11250.701,0.0007419678
766,5180.255,0.023082636
767,1797.0,0.2828132
768,2506.2207,0.10989582
769,8178.0293,0.006316851
770,13352.186,0.002921083
771,14655.918,0.047344163
772,5452.4004,0.21730079
773,3147.946,0.22700365
774,1752.8,0.19699627
775,1071.7577,0.45134282
776,2232.0376,0.0906779
777,3188.0835,0.04828917
778,8077.3,0.0021389036
779,4479.911,0.012829006
780,1574.0847,0.026563784
781,1007.76575,0.30900037
782,5875.9634,0.05672136
783,6627.958,0.010646536
784,5010.13,0.0064482507
785,6502.8003,0.030300304
786,453.55765,0.5649615
787,9882.174,0.010571015
788,14042.074,0.00063395075
789,371.8708,0.5546145
790,15495.777,0.017997757
791,8829.686,0.00017465935
792,2798.286,0.027219933
793,2947.1418,0.030132674
794,9220.444,0.022076385
795,10587.971,0.03982461
796,10556.128,0.10310026
797,1399.6526,0.14666705
798,3830.0405,0.102260515
799,3126.3848,0.059742954
800,6710.1157,0.012371122
801,685.8236,0.11943015
802,4691.484,0.0008829598
803,374.3167,0.5492748
804,2222.928,0.024353242
805,2387.4956,0.20033276
806,6735.7285,0.023425745
807,2182.6323,0.18324383
808,5417.589,0.0012265265
809,1368.5016,0.1089448
810,1423.8839,0.29248312
811,11488.16,0.0015537261
812,2159.7524,0.09991114
813,1952.8997,0.09972041
814,3945.5554,0.26854026
815,703.334,0.4572971
816,2139.9546,0.1814695
817,11363.192,0.12969886
818,3170.25,0.042002216
819,1825.8412,0.19909899
820,2454.2136,0.04017911
821,4091.6062,0.26118293
822,5858.176,0.010583751
823,1038.3109,0.23000245
824,11943.537,0.085882194
825,14628.636,0.0044174623
826,15544.081,0.002542055
827,4237.9277,0.006796063
828,33215.062,0.0024754736
829,18859.756,0.014589292
830,13570.653,0.0008750589
831,18497.078,0.0009935927
832,3936.4795,0.005567663
833,1879.2446,0.25441003
834,4446.709,0.031303164
835,6917.0234,0.035778727
836,17271.51,0.00033633364
837,5962.358,0.0036995006
838,813.2565,0.4804993
839,1477.2627,0.036825426
840,6082.9717,0.071932964
841,5123.169,0.09510035
842,1742.7385,0.15716383
843,1440.2456,0.068398006
844,2351.2524,0.07688553
845,3201.8813,0.07113951
846,10702.612,0.0016303736
847,5611.381,0.22178364
848,4671.497,0.05896693
849,8900.015,0.020631611
850,5759.621,0.001188474
851,795.49084,0.22170256
852,4689.925,0.029045587
853,1222.0752,0.049031723
854,546.90936,0.6015169
855,2868.4922,0.07604811
856,3397.3586,0.03992555
857,10240.599,0.05554391
858,11049.994,0.03127416
859,4428.3438,0.15291023
860,4119.6504,0.03637716
861,1341.0457,0.09455437
862,9203.719,0.0006532777
863,14541.983,0.0011011035
864,14562.724,0.0005430797
865,6807.5493,0.0065892944
866,7246.295,0.021411842
867,1585.4656,0.16863851
868,8779.396,0.002090652
869,10451.227,0.00635241
870,2035.9471,0.03732299
871,5302.5376,0.0075225006
872,9929.957,0.00018339755
873,6628.251,0.06266917
874,743.14526,0.50476205
875,2035.4824,0.044397146
876,4045.1963,0.087417394
877,2858.6816,0.08222408
878,767.54456,0.10146923
879,5008.9097,0.032000195
880,6376.8457,0.031493776
881,2519.9768,0.2224218
882,6483.0176,0.015793264
883,2228.561,0.17424937
884,17972.969,0.03424808
885,20072.271,0.013610449
886,12081.771,7.025034e-05
887,3218.2756,0.08213722
888,29652.387,0.013830015
889,1535.9109,0.1476283
890,12246.279,0.004368174
891,13658.944,0.041636087
892,13487.528,0.0013862
893,2423.0068,0.3169582
894,7756.204,0.0013696033
895,4428.7354,0.050953105
896,1166.4475,0.037131958
897,3140.2078,0.10787475
898,11246.7295,0.0017901788
899,6180.526,0.00030025686
900,5366.0947,0.19041704
901,6233.6963,0.00462007
902,1806.2458,0.37755743
903,4783.202,0.09499877
904,2462.8284,0.19375123
905,10801.996,0.0011323816
906,8163.6504,0.031189704
907,6938.328,0.0008293732
908,3989.7388,0.03477952
909,10485.147,0.012208177
910,7425.854,0.01664368
911,1096.2263,0.35806283
912,317.9702,0.7484007
913,4679.4805,0.09755203
914,4456.2275,0.0017084404
915,9137.766,0.0022546432
916,1330.2587,0.22069515
917,3516.8635,0.04116337
918,1062.4792,0.41275966
919,987.35376,0.35118127
920,5392.28,0.042015236
921,1468.3815,0.034608193
922,2038.8568,0.14197068
923,2003.6489,0.06773225
924,20883.115,0.0022261695
925,7051.681,0.00029994457
926,3747.5312,0.07484311
927,3575.1577,0.08914414
928,2203.0024,0.12555347
929,245.10823,0.49148285
930,1628.9932,0.33631888
931,906.729,0.4925707
932,6531.335,0.029260771
933,3553.852,0.000976839
934,9846.756,0.00037788547
935,6616.925,0.0002518649
936,13467.729,0.007186455
937,4388.7324,0.031066032
938,2910.6445,0.03137251
939,1156.3796,0.15662624
940,1402.2126,0.17427582
941,1848.4332,0.32907328
942,9158.114,0.053502996
943,4206.399,0.051549006
944,8508.976,0.04652349
945,9289.779,0.012612668
946,2703.3384,0.0011467846
947,1391.7357,0.17540427
948,2437.2422,0.004237582
949,8734.752,0.0049446616
950,5101.916,0.056211445
951,9881.82,0.0034371917
952,8324.818,0.002505516
953,1420.7938,0.11510318
954,11920.118,0.036349982
955,270.417,0.72292465
956,1234.6855,0.27275842
957,2076.5818,0.07350003
958,17530.646,0.00085038744
959,6498.4185,0.014540756
960,5714.706,0.009335692
961,588.7202,0.5485874
962,6677.0063,0.029200865
963,13263.853,0.0006270564
964,2350.6787,0.11882482
965,5344.8096,0.025996275
966,10022.026,0.09208075
967,1205.364,0.20654014
968,15143.201,0.0014026572
969,1218.5388,0.094792314
970,10967.396,6.2274055e-05
971,10003.243,0.0025113318
972,14042.553,0.00054655183
973,1059.9976,0.40923667
974,4684.003,0.07141365
975,5300.5576,0.18867545
976,307.54987,0.7706408
977,4077.931,0.07227698
978,2662.254,0.11183962
979,8571.391,0.0049285
980,2266.8076,0.06686573
981,7214.1284,0.0021764769
982,6030.4033,0.003569297
983,4222.64,0.016331535
984,394.43445,0.46092024
985,8609.607,0.0008678181
986,2409.4182,0.06863859
987,10466.518,0.0012741172
988,6995.8257,0.003663088
989,1707.3345,0.045096196
990,3704.3945,0.05855848
991,2213.9275,0.13709697
992,6404.9937,0.01583628
993,13898.786,0.00014881292
994,12481.898,0.0034048092
995,1045.3467,0.2274397
996,2900.8965,0.09480649
997,11333.4375,0.004629148
998,17196.889,0.0008281963
999,6956.4688,0.012654955
1000,8371.711,0.015976325
1001,8968.098,0.03366597
1002,1766.915,0.063153684
1003,8189.3633,0.001150716
1004,12222.932,0.023897702
1005,5946.924,0.005162536
1006,8046.888,5.9570495e-05
1007,13377.198,0.00041841276
1008,5706.8706,0.023078566
1009,4348.8535,0.0035922208
1010,2274.3562,0.063359804
1011,9925.732,0.001342751
1012,6938.448,0.00606207
1013,2163.6763,0.07073677
1014,13009.602,0.002093619
1015,2906.585,0.13494773
