,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
13,,441.61148,-2.8704576,1630.2363,-3.6939185,1717.5093,-2.3873384,3361.164,-4.4762063,2286.8953,-2.0428584,3892.8574,-4.6140685,7654.0312,-9.843295,51.772087,-0.09034049,19172.803,-22.002672,22869.266,-24.49362,304.45172,-0.11998143
14,,1733.3125,-2.0810173,2762.0312,-5.316036,4467.9355,-5.538172,7971.3696,-11.943041,10942.516,-13.801885,15647.887,-14.926129,23748.219,-18.303528,28447.12,-11.783817,49424.117,-14.484848,65452.367,-21.554409,79244.984,-26.141586
15,,666.0532,-4.020568,1409.2769,-5.0036306,1720.759,-1.1105535,4365.1484,-4.394396,6014.1943,-10.62265,4596.093,-8.423011,7494.0244,-9.189348,16551.73,-8.718333,40054.73,-8.873248,46195.188,-16.420223,57018.64,-19.843834
16,,597.6678,-3.7557344,1234.6086,-2.2827485,2879.4712,-3.5644433,4413.9346,-4.7650104,2387.4888,-0.72820455,6636.9854,-2.5727687,10047.752,-1.1927786,17906.402,-1.9477677,26590.568,-3.14528,20854.379,-3.5017984,67619.31,-6.0499554
17,,1226.3335,-2.3414376,2591.0427,-7.995495,635.81024,-0.53647006,11193.305,-14.188024,10585.689,-11.570271,10042.312,-2.227913,197.02646,-0.10502813,41948.7,-32.214447,56455.805,-21.951681,97739.28,-51.51053,124905.78,-30.386251
18,,462.7021,-2.4429154,3017.982,-8.16285,0.34480762,-0.010396575,6595.881,-5.906358,9314.733,-15.397316,16762.75,-21.580587,20989.797,-14.303922,1.0297282e-09,-1.7881395e-07,54343.902,-34.40482,90207.53,-35.47665,90728.54,-34.644215
19,,851.9181,-3.6706653,3705.9165,-3.263938,7455.757,-6.5432835,9468.208,-8.307103,10817.369,-9.194199,11296.488,-7.163216,19991.297,-12.134925,36711.652,-16.62222,34746.72,-14.814911,55150.094,-22.264782,66598.09,-20.263363
20,,176.50964,-2.1038098,1488.783,-5.1163454,1918.3813,-2.7637591,1002.8749,-2.1066544,2378.4807,-2.9488666,3507.9377,-2.9452138,4471.317,-2.820861,11443.471,-7.6762815,8928.002,-2.2525644,14789.438,-5.871776,37589.273,-16.503546
21,,841.22595,-2.4943187,2459.1748,-6.417114,5232.4854,-7.370499,7192.3447,-9.238934,11233.238,-8.628229,10487.458,-9.325817,22578.898,-14.998815,36315.855,-5.262166,43006.492,-14.701124,59846.273,-18.879059,88747.984,-10.635039
22,,225.52884,-2.032992,1135.444,-2.2703757,5239.1753,-3.9473913,6536.3643,-4.4383636,5362.5903,-2.7011576,24343.25,-12.4265585,17209.441,-7.064889,39057.453,-16.279457,72494.06,-20.156384,76434.06,-11.8254595,80286.69,-16.98969
