,0,1,2,3,4,5,6,7,8,9,10
0,,194.57166,1.1626644,5607.4604,0.123482764,22679.766,0.106775865,0.6960914,0.0030338,1.8171211e-06,3.9338984e-06
1,,766.4457,1.9859543,113.1479,0.12001215,2.9998642e-05,3.1709165e-05,2.7886693e-09,1.19209275e-07,1.386206e-09,0.0
2,,216.9935,0.85153574,6408.754,0.4999615,12395.939,0.49446177,0.0023671282,0.00017307691,9.479247e-05,2.62257e-05
3,,185.56198,2.1099854,586.7571,0.554774,233.46295,0.15889134,15257.809,0.31945854,0.5010998,0.0030617283
4,,191.0469,1.3595614,0.001111971,0.0003604239,6.8369377e-06,1.4185804e-05,1.400186e-09,0.0,2.2496298e-09,0.0
5,,229.4758,0.8412305,684.1323,0.2774798,0.008873533,0.00052545563,8.8813595e-10,0.0,1.2280967e-09,0.0
6,,88.12067,2.9410577,1355.9854,0.82329875,51.317043,0.07931138,188.19833,0.09276933,0.00082241686,0.00010287232
7,,42.172707,1.7575698,6.713612,0.049825907,0.28528568,0.0059638643,2.3154802e-05,3.182837e-05,0.17415613,0.0020726882
8,,139.33237,1.3687091,9.01948,0.03605042,0.03649456,0.0010865981,9.832438e-10,0.0,1.4316683e-09,0.0
9,,227.26225,1.8163583,3211.8726,0.30980164,2045.6245,0.40269235,5.2527027,0.008595375,0.027151052,0.0005130643
10,,131.73773,2.4139538,1931.022,0.8068627,153.36546,0.107057706,105.82733,0.05370455,0.0048157694,0.0002874915
11,,368.4406,1.0398258,442.2997,0.38122648,110.785576,0.07601214,0.00012190745,5.328513e-05,0.22895433,0.0014959107
12,,83.072845,1.8572459,533.4783,0.80806637,172.20985,0.14366074,12.406662,0.01820498,0.100771636,0.0015827997
13,,246.57077,2.2711253,173.90921,3.979993,0.304757,5.655146,0.28075352,0.0024659007,2.0091972,0.0052766814
14,,586.7024,3.4651814,802.7733,0.6449294,1038.5247,0.33206803,47373.453,0.094292715,5.18957e-07,3.3378547e-06
15,,156.9753,2.3394578,64.98309,0.13672806,72.17373,0.0378548,0.22384301,0.0013508013,0.6222281,0.0021266956
16,,82.463684,1.3447411,0.7770107,0.013709787,326.9649,0.13562593,21.647825,0.018944284,1.7126293e-08,3.5762778e-07
17,,493.9549,2.5336418,2433.5295,1.7371016,30.980272,3.059857,14384.632,0.55670416,1461.0149,0.16807702
18,,74.66395,2.2480993,799.78015,0.38330078,2.0386722,0.019039728,1253.2441,0.30617824,479.16144,0.11750558
19,,176.056,2.422787,2615.1445,1.6843607,39.512886,0.060397506,0.0064853486,0.0003095386,0.61952555,0.0024100088
20,,537.95386,1.3115089,6.489541,0.04171557,0.0076932367,0.000898077,6.061994e-06,1.5616293e-05,4.539774e-07,2.622601e-06
21,,212.85295,1.1546801,0.019599197,0.001595297,1.9369309e-10,0.0,7.9445417e-10,0.0,1.149246e-09,0.0
22,,146.7738,1.6497403,43.167263,0.13796438,0.41011706,0.0068294914,69.454834,0.053537212,0.0031766938,0.0002679466
23,,120.07179,4.3515596,520.9808,5.4082046,651.64496,1.9941894,1741.5203,1.6924448,21313.025,0.6583746
24,,514.86914,2.1090896,87.71409,0.31712595,1.9140563,0.019203227,0.112183124,0.0022314906,1.6439428e-07,2.264974e-06
25,,365.13647,3.2421675,1248.6631,1.1254048,11202.591,0.95853865,4839.5674,0.433656,0.003537469,0.00039295582
26,,469.18063,2.1474705,40.167923,5.7259893,16868.824,4.6881614,3738.4138,0.34245306,33025.93,1.0706129
27,,177.88477,1.7027133,0.4107833,0.008138943,0.0006514914,0.00013469743,9.876084e-10,0.0,1.644819e-09,0.0
28,,152.05511,1.8860159,779.1587,0.55458367,12055.918,0.2810739,10814.66,0.6715836,0.11058387,0.0013894914
29,,68.36106,0.7160857,10.973468,0.043843318,13.097874,0.021821517,2.1710753e-09,1.19209275e-07,1.1865999e-09,0.0
30,,385.71887,1.7053134,2994.6333,1.3356707,96.22658,0.059715975,1.1241245,0.003942338,0.137449,0.0010927903
31,,163.15393,2.576953,8.684153,0.03416663,7.47939e-06,1.4543428e-05,1.2155249e-06,3.5762723e-06,1.4147509e-09,0.0
32,,672.2357,1.026881,185.40115,0.15957421,4.094406,0.00947337,0.0008003229,8.689979e-05,0.015660837,0.00032431586
33,,97.63382,2.669825,2458.5623,2.393886,2604.517,1.7706094,26.18563,0.024849119,0.03942811,0.00070308766
34,,149.08237,1.7262315,1432.0983,0.64002186,0.31298637,0.0042151655,0.0012811581,0.00017975146,2.4680804e-09,1.19209275e-07
35,,337.3047,1.6246562,3873.1226,1.2288922,2.690187,0.00909897,0.0017014097,0.00014316011,1.4983846e-09,0.0
36,,140.06265,1.8196368,955.5656,0.7634936,25.702969,0.052103188,532.67255,0.11253052,1.6236809e-05,1.9788546e-05
37,,105.501144,1.7753357,83.27031,0.12585932,1056.0164,2.9512544,32.364,0.02423088,32.483326,0.018090723
38,,157.40778,2.3223124,49.785683,0.115926415,8.782743,0.02486935,99.08917,0.04292283,160.43013,0.047236357
39,,933.72266,2.0922375,74.41205,0.19488901,5.378421,0.01787529,4426.526,0.40250674,218.6784,0.059750445
40,,98.807945,1.9570068,699.6671,1.2299144,6834.6987,2.0842147,14.517985,0.019518452,6.9543594e-06,1.0490363e-05
41,,270.8985,0.99477476,0.104816794,0.0034018047,2.9007816e-07,2.622601e-06,8.1672913e-10,0.0,6.3244703e-09,1.19209275e-07
42,,382.93805,1.7963101,0.17218824,0.0054469504,3.612912e-05,4.1007155e-05,5.402305e-10,0.0,0.0007361446,8.320463e-05
