,0,1,2,3,4,5,6,7,8,9,10
57,,317.02554,2.6704884,1796.0886,1.1592008,26.462357,0.039797183,0.23276788,0.0024317713,1.2444346e-09,0.0
58,,388.98596,1.8805485,71.705414,0.17061049,104.489456,0.09912628,6.146966e-10,0.0,1.824588,0.00467185
59,,260.78174,1.0495087,4449.3706,0.54293555,10.572302,0.020231554,1.3797404e-07,1.5497195e-06,0.0027063405,0.000113480804
60,,171.37602,0.8976606,696.4238,0.3212013,0.032153443,0.0008648469,7023.1006,0.46880227,0.00017788202,3.3854863e-05
61,,514.34406,1.2542529,2526.0117,1.9081252,0.8503227,0.0037950887,5.20646e-10,0.0,2.1883193e-07,1.5497195e-06
62,,279.23376,0.9473734,86.090324,0.17336777,1.6743259e-06,1.1563234e-05,56.902718,2.880878,0.016183946,0.0005187834
63,,89.15932,0.7137323,0.14658287,0.0056368685,10843.457,0.66709125,0.00011765685,5.0662664e-05,4.567586e-09,1.19209275e-07
64,,898.2995,0.9961865,220.6471,0.42890579,3206.7227,2.9402509,28705.71,0.42278525,8.1555035e-10,0.0
65,,120.24113,1.6562592,33.933887,3.8426516,0.011239663,0.0008099374,7.6206175e-10,0.0,33.68753,0.027138907
66,,223.10313,1.1009767,1671.8118,1.0008723,918.0056,0.16571026,1.0226822e-09,0.0,1.9008892e-09,0.0
67,,243.4148,1.4942943,5.32681,4.5264773,436.8806,0.2302606,5.5857595e-07,2.503392e-06,1.0246747e-09,0.0
68,,309.65744,0.86236995,116.81389,0.191999,0.014201201,0.000601945,630.0549,0.19666597,0.13363776,0.0016849143
69,,252.25539,2.0922737,5.537978,0.03188447,3.0561383,0.010229422,1.4707521e-07,9.5367386e-07,2.5824904e-09,1.19209275e-07
70,,164.0427,1.4284647,1.0924532,0.016766934,40.855183,0.03941414,3.3459525,0.008545026,0.02758898,0.000652458
71,,90.0403,1.8147638,675.23737,0.5417193,51.127743,0.04584734,4.8222887e-07,1.5497195e-06,1.4406406e-09,0.0
72,,173.05792,1.9524845,806.2622,1.2959142,69.757965,0.07563543,3.6065828e-10,0.0,0.00051980454,7.6291035e-05
73,,240.0215,1.1898805,929.5631,2.551022,4.5018087e-08,1.0728829e-06,0.14481056,0.0015376899,0.49989834,0.0014637718
74,,1732.8531,2.0001192,775.31287,0.5457385,4985.364,0.067364536,0.6357762,0.0028310244,2.5039212e-06,4.76836e-06
75,,698.5899,1.1621965,3.462797e-05,6.556296e-05,1099.1345,0.33076268,6.608939e-05,4.1007155e-05,3.3519193e-06,6.0796547e-06
76,,205.70305,2.316166,8858.097,0.41496232,7.763808e-08,1.6689286e-06,1089.7644,2.414743,1.052733e-09,0.0
77,,639.6617,1.4222424,153.03448,0.23633888,0.456479,0.006389783,3.1134165e-05,1.9192512e-05,5.984748e-10,0.0
78,,172.76396,1.9648273,41.47084,0.079897486,2.286699e-05,1.8000439e-05,14121.912,0.7822567,1.7642716e-09,0.0
79,,133.07794,2.2490134,53.23461,0.10147885,0.49225247,0.003846866,0.13331322,0.0015491163,1.5551163e-09,0.0
80,,765.90625,1.2474174,1346.4895,0.5164107,5.676386e-08,9.5367386e-07,3.4302838,0.007897107,0.035685368,0.00071178377
81,,307.6062,1.3118011,652.4336,1.1155496,11255.051,0.5665667,0.005453594,0.0003333728,4.959609e-10,0.0
82,,157.68405,1.8948315,3.1229,0.017809594,0.52570015,0.0047101737,8701.431,0.37843496,7.9812e-10,0.0
83,,507.75314,1.5136055,89.24706,0.13442725,0.003076451,0.00034636215,0.28314668,0.0024302255,9.729e-10,0.0
84,,462.44714,1.0168099,0.021183528,0.0018493707,2.0194693e-06,1.0251947e-05,0.016351227,0.00030715516,0.79717493,0.0031620285
85,,1092.3286,0.6562446,0.027240504,0.0021604786,1.4720004e-07,1.9073468e-06,3.4363346e-08,3.5762778e-07,1.9009862e-05,1.7762024e-05
86,,290.9782,1.6538292,20.433842,0.0846602,0.038874146,0.0022562305,9.187597,0.01713871,0.009746049,0.00027688485
87,,372.69196,0.77346927,1634.8649,3.8651469,0.0021678405,0.00030465255,29211.396,0.2174138,0.10305418,0.0010364644
88,,157.5379,1.9968927,0.11804973,0.005186081,44.7885,0.071325175,8.348088e-06,1.7046783e-05,15.989922,0.017822593
89,,177.55246,2.0307608,0.1580116,0.0046171485,210.24164,0.10643212,198.90875,0.06750906,1.4942998e-09,0.0
90,,798.7016,1.2436197,217.6346,1.973952,3.7511969e-10,0.0,0.71945626,0.003017042,1.0879478e-09,0.0
91,,144.08656,1.5022331,164.23685,0.18565725,0.14362213,0.001713476,283.6306,0.13324757,0.010737678,0.0002997664
92,,162.72812,1.6295074,23.89379,0.1119823,0.88121426,0.0060283267,0.10926758,0.0007764662,17.567558,0.019499632
93,,315.60583,2.009447,5260.5205,0.7868121,3.6660142e-10,0.0,0.0009288568,0.00012253964,0.3386767,0.0013953246
94,,249.73486,2.208135,1783.1846,1.0218589,50.977066,0.044929948,253.3563,0.07886375,1.1761859e-09,0.0
95,,135.69978,2.125794,302.83838,0.25539976,0.6636487,0.005231382,325.74265,0.09052683,3.9477876e-05,2.8848233e-05
96,,489.4446,1.8113244,7143.7637,0.40074608,0.06264789,0.0018010602,0.0048502963,0.00030763185,0.003313988,0.00019023994
97,,530.38,1.0453808,563.1746,0.26026762,2340.9243,1.2200148,0.00583515,0.00036328388,0.0013112187,0.000107521
98,,515.02814,1.8979192,0.03784681,0.002367315,10.69149,0.02080942,0.0015669398,0.00022087041,2.8081038e-05,1.4424219e-05
99,,109.8707,0.76152444,2.4771004,0.0258116,7.389114e-05,6.0079677e-05,1972.9342,1.2032367,0.0022460143,0.00016115798
100,,235.39655,1.4540827,2.3843067,0.025580391,8685.284,1.0730789,5.196469e-05,3.8623064e-05,3.6699237e-06,4.76836e-06
101,,787.40674,3.3245893,0.11156373,0.0055954973,509.23346,0.23599342,11.987282,0.012528525,0.00026271248,5.1139476e-05
102,,121.56287,1.2107515,1036.5328,2.8759089,482.67987,2.2654068,0.04571359,0.0014900782,0.08256206,0.001016934
103,,220.29945,3.1336765,2361.4922,0.53404766,2695.0347,1.2289028,1.1626098e-09,0.0,0.09724204,0.00091951515
104,,332.6996,3.0152445,2.8386974,0.023683049,3.2552663e-05,4.3868058e-05,7.4720086e-10,0.0,0.0003281129,4.768258e-05
105,,770.40173,1.6345017,297.777,0.28964674,4533.043,0.34463647,0.0027436186,0.00010847457,1.6040773e-09,0.0
106,,211.82077,1.410692,19.474487,0.08531828,193.48486,0.092295945,3.8740613e-10,0.0,0.3634712,0.0021799868
107,,434.61575,0.81610405,110.566605,0.18311758,3002.314,0.3247436,5.9809435e-10,0.0,1.3543916e-09,0.0
108,,221.66348,1.2696543,0.9939797,0.011067785,6438.5703,1.6910574,0.015884968,0.0005296258,0.0015276693,0.0001137192
109,,401.36707,1.8353574,3833.313,0.17698509,0.0074317446,0.0006300611,8.6204155e-09,2.3841855e-07,1.0961344e-06,2.0265556e-06
110,,235.75742,1.0802464,261.93506,0.3583673,5898.0127,1.0634191,0.32060927,0.0026422373,0.0012244752,0.00013970352
111,,423.40063,1.5631546,34.24522,2.8324256,0.0052141626,0.00035577643,8.333042e-10,0.0,2.2972443,0.0059449035
112,,263.01862,1.4041426,34.480896,0.050614063,11954.223,0.14496702,7.840114e-10,0.0,0.040682547,0.00081255793
113,,649.5602,2.208592,829.6857,1.2332618,8.587126e-10,1.19209275e-07,1.345223e-07,8.3446463e-07,5.3320324e-08,7.152555e-07
114,,180.56194,0.895345,1.892808e-05,4.184158e-05,3.909961e-06,1.0490363e-05,0.027117321,0.000524979,0.011787425,0.00025495616
115,,164.30014,2.1624928,20.241829,0.04863945,116.29103,0.056792155,118045.89,0.014844908,6.454584e-07,2.8610189e-06
116,,663.70825,1.6687056,37.960823,0.10866462,6.036231e-08,1.9073468e-06,8.641473e-10,0.0,3.2285287e-05,1.7762024e-05
117,,204.59262,1.1469399,193.63776,0.29763988,6.079012,0.011804254,6.870731e-06,8.225406e-06,7.243401e-09,2.3841855e-07
118,,163.84279,1.130585,1758.9272,1.4476271,0.0013100301,0.0002311201,7.502413,0.010349887,0.001010219,0.00016830936
119,,143.71205,2.3105922,1908.0293,0.52287304,331.67328,0.11670607,25.960289,0.029376702,7.087773e-09,2.3841855e-07
120,,1576.363,2.8149295,2.6688285,0.020974496,2.7012984e-10,0.0,397.27643,2.2861552,2.0785648e-05,1.12056105e-05
121,,259.8927,1.0697975,0.697441,0.011764078,3.536486e-10,0.0,4.3327942e-05,2.1338234e-05,4.642947e-06,4.172316e-06
122,,867.27783,1.59821,3472.1184,1.1038047,2412.749,0.88490844,3.0376537e-09,1.19209275e-07,5.1654565e-06,1.0728779e-05
123,,182.80435,1.892086,1.321438,0.016391383,0.20544225,0.003699009,7272.9683,0.6742938,2.1324937e-09,0.0
124,,321.88705,2.2925463,25.497263,0.05382689,2900.7188,0.44264707,2.089714,0.004455402,0.0087297205,0.00037400879
125,,232.15276,0.7344278,0.8730733,0.012740526,14.618826,0.02310742,6.4265765e-10,0.0,1.6352901e-09,0.0
126,,209.37503,2.0247803,3.279818,0.024611292,2.0527384e-09,1.19209275e-07,13.810442,0.021958554,1.0432396e-09,0.0
127,,402.4123,3.3138463,2606.754,0.45164868,1.5648045e-08,5.960462e-07,3.2787714,0.0071165645,1.0150611e-09,0.0
128,,356.11932,2.5088181,0.41227666,0.0066679837,3.2788637e-07,4.4107337e-06,1.4359746,0.00885902,8.500836e-09,2.3841855e-07
129,,1373.0266,4.1849594,117.84153,0.24320586,0.015834052,0.0009308296,0.26649457,0.0034299612,0.0025705714,0.000135055
130,,1180.942,1.8981968,7.239876,0.03527257,0.10606866,0.0024467553,4.518069,0.008336389,8.355007e-05,2.6583317e-05
131,,170.30702,1.6311253,253.84456,2.5884454,9344.606,0.86083883,1.0601846,0.0050469614,0.018703228,0.00042072026
132,,210.89871,0.8778571,98.66614,0.13350327,0.2653125,0.0032550707,4.2275658e-10,0.0,1.9873194e-09,0.0
133,,678.31854,2.3068833,853.63367,1.180484,2050.521,0.5114517,0.9524201,0.0048263245,1.0742666e-09,0.0
134,,164.99799,1.2173312,2.9854193,0.029378207,0.00037137815,9.345571e-05,7.5124224e-10,0.0,3.689024e-10,0.0
135,,546.34344,0.9746209,2063.4658,1.1544883,0.8751829,0.006621445,0.10109738,0.0017705968,0.0019438853,0.00017975146
136,,106.20842,1.4165493,6044.2656,0.53693473,370.09967,0.07273602,5.106562e-10,0.0,0.0065954616,0.00024506426
137,,214.4983,1.4704968,1670.6542,0.41487643,5.289486e-06,1.1086402e-05,3316.8696,0.2546017,8.096744e-09,2.3841855e-07
138,,442.4277,2.5996547,856.06384,0.54127187,5.1197276,0.02046914,6.7357836e-10,0.0,9.851664e-10,0.0
139,,702.3253,0.798318,108.550224,2.4815526,0.36155045,0.00837812,8989.932,0.45465562,0.008431738,0.00043227864
140,,240.90625,2.3883266,1557.3457,3.6674955,15.006583,0.025341343,600.79224,0.18673371,0.0008466961,0.00011205045
141,,83.35645,1.9114096,0.37420636,0.008472451,2.4016137,0.0056426767,0.0007095338,0.00011038171,6.311762e-10,0.0
142,,1070.6931,2.3745332,0.8926365,0.012451177,844.83813,0.9335505,3.6988994e-09,2.3841855e-07,7.9000473e-10,0.0
143,,285.54504,1.9173254,4212.5654,2.98764,0.0012476139,0.0001752223,79595.734,0.032442257,0.11266713,0.0013252057
144,,186.41103,1.0693388,228.49335,0.30807176,7864.6997,0.72101265,1.747257e-07,1.4305105e-06,0.0008770618,0.00011419598
145,,73.91272,1.8858067,846.08795,1.0848126,3.389476,0.014706068,0.035693876,0.0008093419,1.7156474e-09,0.0
146,,524.81335,1.2409507,989.68286,0.62847555,1159.9014,0.41484118,1.3178988,0.0052935197,0.007687999,0.00024875885
147,,689.5445,1.8577282,1352.071,1.4686012,686.81665,0.19826874,5.6479644e-07,3.2186456e-06,1.7196538e-07,1.3113013e-06
148,,160.11533,2.108449,0.03812528,0.0023930029,133.52856,0.13420473,384.35608,0.07696549,0.010298504,0.00029607204
149,,252.31436,2.2173445,644.6332,0.9824816,0.0003283277,0.00014292172,5.517368e-09,3.5762778e-07,7.323065e-09,2.3841855e-07
150,,246.41217,2.4598854,1717.2397,2.2778683,6.9462323,0.018192688,0.00024289827,7.7602235e-05,2.049261e-07,9.5367386e-07
151,,117.21037,2.4175491,0.124003954,0.004063564,2.0323395e-07,2.503392e-06,4.04255e-07,1.9073468e-06,1.5734403e-09,0.0
152,,1913.5077,2.0835342,1636.4641,1.22082,1353.3026,0.25262144,21.283503,0.019282278,0.0014479904,0.00011395759
153,,1079.7235,3.3409917,1422.3937,0.6439642,0.020205557,0.0007911174,7.4111267e-10,0.0,2.383888,0.0045565115
154,,186.65079,2.0219975,2.1762664,0.014226561,7.2236404,0.010862269,2791.7148,1.4850917,1.7526686e-09,0.0
155,,161.87248,1.668151,20.607395,0.051826023,0.0786497,0.0017473919,31.193216,0.025862595,0.04474859,0.00064685877
156,,465.08383,1.9540725,2637.3442,0.44617945,7.545116,0.01615318,9.281095,0.01443268,8.995154e-08,4.7683704e-07
157,,723.23,0.53173953,167.84117,3.0984004,0.12166468,0.0024089387,0.028504409,0.0004884004,1.136031e-08,3.5762778e-07
158,,171.7293,5.162508,1217.0183,1.2779579,1430.6345,1.7176127,1.5780631e-06,4.6491514e-06,0.17472726,0.0017268045
159,,251.35388,1.7909851,0.06116913,0.005318066,8.27161,0.022581464,8.8610413e-10,0.0,9.132315,0.009316068
160,,193.34903,0.6398333,1820.5883,0.531065,2.319961,0.011343155,6.8282563e-10,0.0,0.00064377056,7.2595816e-05
161,,360.27466,3.0349755,145.20421,0.19491038,0.066542946,0.0022268519,3.70224e-06,7.1525315e-06,0.0006476422,0.00013386307
162,,1269.7158,1.5514035,5444.732,1.0061504,7400.79,0.47315645,8.844343e-10,0.0,1.376302e-09,0.0
163,,195.14777,1.0005591,470.35233,1.8803849,0.7747017,0.007076557,9.372603,0.010501956,2.3310416e-09,0.0
164,,239.47604,1.6336132,2284.4827,0.56010234,6233.735,0.4427907,0.0037396846,0.0002324311,7.38483,0.0058236686
165,,248.17267,1.8332516,2533.7566,1.0645766,858.21375,0.46761125,74.08894,0.037551843,0.8748724,0.00231225
166,,118.90576,0.7018632,114.26271,0.1804168,0.0003627186,0.00011407678,3011.88,0.2863306,0.030733809,0.00051068136
167,,227.11096,2.066851,340.913,0.30728552,2.6660876,0.020254683,2.515872,0.005885414,6.722265e-10,0.0
168,,293.13486,1.9123176,6.5889482,0.039484736,178.04956,0.11447532,18.359665,0.014019932,0.012749955,0.00034755387
169,,830.64984,0.87332654,3824.3088,0.53744316,5.685846,0.025913011,0.0033372464,0.00026341784,1.433206e-09,0.0
170,,605.1975,2.0252635,3.1744666,0.023757085,0.30512166,0.0038922282,1.6770406e-05,1.239769e-05,2.4365514e-09,0.0
171,,180.90344,4.1807656,767.34546,0.9123125,674.0056,0.2000812,8.3698134e-05,3.8146245e-05,1.1906599e-08,2.3841855e-07
172,,204.73242,1.0912383,33.76802,0.07881363,2.9209996e-06,1.4185804e-05,1.3670542e-09,0.0,0.0009072123,0.00015305301
173,,382.5316,2.2556443,988.3662,0.99138963,1.0412748,0.0036282204,0.00014221892,4.1126357e-05,9.003469e-10,0.0
174,,435.52106,2.6434472,3268.5686,2.7166672,0.023113998,0.0011572101,26550.191,0.1288547,0.0018400955,0.00013219436
175,,387.72723,2.3324163,205.72021,0.2542954,775.9898,0.2784813,2486.725,0.27711543,0.39622608,0.0017370388
176,,125.55076,5.429358,114.18919,0.2943321,11681.22,1.0162072,5.1594076,0.010654235,1.0052054e-09,0.0
177,,578.97473,1.627073,21.702389,0.080366865,5.351594e-10,0.0,1.2962278e-09,0.0,8.2826823e-10,0.0
178,,209.32307,2.1383166,53.656784,1.8302438,7.6977216e-05,3.659658e-05,2.5546826e-06,4.887569e-06,1.0570691e-09,0.0
179,,92.47958,1.4188647,900.17444,1.9134198,1.2184026,0.005008888,0.0014623567,0.00015877417,4.6978207e-06,6.556489e-06
180,,556.40765,2.1838493,1169.9579,0.68943346,22468.729,1.122565,4.0342172e-08,7.152555e-07,1.433668e-07,7.152555e-07
181,,129.75668,1.4302977,1858.6498,3.2196796,0.87576276,0.0066014305,4.6181955,0.008782805,7.653429e-10,0.0
182,,200.60425,2.06411,5824.3486,1.1681526,10083.34,0.9284953,0.22065581,0.0012384134,2.7573028e-09,0.0
183,,824.65063,1.7866017,263.76324,0.44606185,3.7091372,0.0126025705,15.882154,0.022267435,7.307595e-07,3.695481e-06
184,,300.37665,2.0236588,1553.6736,0.77494633,9.351695,0.027932502,0.2652017,0.0016897935,1.9776394e-09,0.0
185,,898.23224,2.9877505,2377.838,1.1667907,107.29739,0.12303835,2.2742038,0.007866475,2.3227602e-09,0.0
186,,919.6308,1.6513473,3.4890087,0.028827857,3044.1914,0.9825531,27365.645,0.7432916,2.6231017,0.0063256994
187,,235.54085,1.2604384,0.035111025,0.0022115076,4.6829273e-06,1.7046783e-05,1.47392,0.0065526385,2.2322518e-05,1.716599e-05
188,,211.81956,0.90444136,2119.2214,0.79877347,3.2748906e-10,0.0,15.502747,0.017835123,2.2442934e-09,0.0
189,,597.06445,2.3170779,2149.7405,0.49099544,0.26089934,0.0030690967,1.3035035e-09,0.0,45.640545,0.022299496
190,,160.92935,1.9625969,62.422913,0.15903777,0.00039814357,9.846203e-05,11270.214,0.5634998,3.3566912e-06,5.7220295e-06
191,,250.97168,1.0461501,7993.065,0.2789441,1.7218781e-08,7.152555e-07,0.8429018,0.0041946294,0.00014270206,3.3497246e-05
192,,1119.2449,3.2685676,2235.1401,1.574241,1.1925664e-05,2.0026959e-05,0.30531943,0.0021404943,7.4894456e-07,2.0265556e-06
193,,127.491776,1.9944134,0.2536355,0.005669229,51.348305,0.060155522,2.101561,0.006003917,0.0006752196,7.8913436e-05
194,,522.51263,1.9082617,1.985926e-05,4.2437605e-05,0.11616535,0.0023913379,174.0082,0.062367316,505.7286,0.07604319
195,,89.620605,1.0256335,0.02233565,0.0017515571,1037.8718,3.1609566,21.069462,0.031229546,5.7002735e-06,6.0796547e-06
196,,247.75877,2.35984,320.70007,5.503096,58.389626,0.09572376,0.1481651,0.0012373418,9.762169e-08,1.1920921e-06
197,,310.8802,1.0311931,0.016550496,0.0018969653,32063.297,0.033300955,15.444628,0.019796062,1.5763142e-09,0.0
198,,55.231533,2.8207152,712.055,0.8665918,6339.1694,1.4296738,0.0036379057,0.00031835734,0.026793195,0.00070761435
199,,459.5748,1.3186815,40.04786,0.08937617,4.847053e-10,0.0,3.8105748,0.008961457,1.951661e-09,0.0
200,,186.68204,2.5013044,990.4884,1.0089854,0.0007344953,0.00017903633,0.35386914,0.0030633921,0.020171039,0.0004161922
201,,587.7909,3.4584494,0.0024762098,0.00077479857,34.052353,0.037472848,820.6804,0.16270226,1.4379641e-09,0.0
202,,304.28323,1.6244254,118.08833,0.23336457,0.7687526,0.0066909557,8.042468e-10,0.0,1.2090386e-09,0.0
203,,169.23117,1.4330565,0.1404901,0.006078685,701.9617,0.16513234,792.1801,0.12482847,1.1886699e-09,0.0
204,,129.70218,1.8076875,44.85634,0.121093914,0.00025296764,0.0001038259,1152.7784,0.19157726,0.0050554373,0.00026901916
205,,101.631676,0.67536783,5036.9824,0.2899922,162.24786,0.115184605,0.20332,0.0017857094,7.7174394e-05,2.8490613e-05
206,,548.322,1.4129951,2537.0728,0.75159687,2107.6333,0.6150085,0.00012588582,5.63844e-05,1.480452e-09,0.0
207,,1022.8231,1.3311411,510.52396,1.9621943,1.5463144e-09,1.19209275e-07,8.632178e-06,1.8238854e-05,0.036559418,0.00044896055
208,,688.5487,1.0663844,28.820385,0.12687565,1403.5046,0.35267702,0.5294275,0.003002899,0.010453924,0.0004203628
209,,31.28916,0.32230127,2343.4836,1.4264427,80.14537,0.11322991,3.0749452e-09,1.19209275e-07,2.1918428e-08,3.5762778e-07
210,,269.50946,0.9152144,328.7358,0.46037924,1050.2672,0.19523631,0.5009912,0.0036891515,0.7963165,0.0036277452
211,,244.24347,1.0934529,5896.3145,1.0247259,1.08026e-05,2.1934267e-05,0.94575393,0.004492548,1.2308561e-09,0.0
